Year,Prop
1077,0.3589
1077,0.359
1077,0.3591
1077,0.3592
1077,0.3593
1077,0.3594
1077,0.3595
1077,0.3596
1077,0.3597
1077,0.3598
1077,0.3599
1077,0.36
1078,0.3601
1078,0.3602
1078,0.3603
1078,0.3604
1078,0.3605
1078,0.3606
1078,0.3607
1078,0.3608
1078,0.3609
1078,0.361
1078,0.3611
1078,0.3612
1078,0.3613
1078,0.3614
1078,0.3615
1078,0.3616
1078,0.3617
1078,0.3618
1078,0.3619
1078,0.362
1078,0.3621
1078,0.3622
1078,0.3623
1078,0.3624
1078,0.3625
1078,0.3626
1078,0.3627
1078,0.3628
1078,0.3629
1078,0.363
1078,0.3631
1078,0.3632
1078,0.3633
1078,0.3634
1078,0.3635
1078,0.3636
1078,0.3637
1078,0.3638
1078,0.3639
1078,0.364
1078,0.3641
1078,0.3642
1078,0.3643
1078,0.3644
1078,0.3645
1078,0.3646
1078,0.3647
1078,0.3648
1078,0.3649
1078,0.365
1078,0.3651
1078,0.3652
1078,0.3653
1078,0.3654
1078,0.3655
1078,0.3656
1078,0.3657
1078,0.3658
1078,0.3659
1078,0.366
1078,0.3661
1078,0.3662
1078,0.3663
1078,0.3664
1078,0.3665
1078,0.3666
1078,0.3667
1078,0.3668
1078,0.3669
1078,0.367
1079,0.3671
1079,0.3672
1079,0.3673
1079,0.3674
1079,0.3675
1079,0.3676
1079,0.3677
1079,0.3678
1079,0.3679
1079,0.368
1079,0.3681
1079,0.3682
1079,0.3683
1079,0.3684
1079,0.3685
1079,0.3686
1079,0.3687
1079,0.3688
1079,0.3689
1079,0.369
1079,0.3691
1079,0.3692
1079,0.3693
1079,0.3694
1079,0.3695
1079,0.3696
1079,0.3697
1079,0.3698
1079,0.3699
1079,0.37
1079,0.3701
1079,0.3702
1079,0.3703
1079,0.3704
1079,0.3705
1079,0.3706
1079,0.3707
1079,0.3708
1079,0.3709
1079,0.371
1079,0.3711
1079,0.3712
1079,0.3713
1079,0.3714
1079,0.3715
1079,0.3716
1079,0.3717
1079,0.3718
1079,0.3719
1079,0.372
1079,0.3721
1079,0.3722
1079,0.3723
1079,0.3724
1079,0.3725
1079,0.3726
1079,0.3727
1079,0.3728
1079,0.3729
1079,0.373
1079,0.3731
1079,0.3732
1079,0.3733
1079,0.3734
1079,0.3735
1079,0.3736
1079,0.3737
1080,0.3738
1080,0.3739
1080,0.374
1080,0.3741
1080,0.3742
1080,0.3743
1080,0.3744
1080,0.3745
1080,0.3746
1080,0.3747
1080,0.3748
1080,0.3749
1080,0.375
1080,0.3751
1080,0.3752
1080,0.3753
1080,0.3754
1080,0.3755
1080,0.3756
1080,0.3757
1080,0.3758
1080,0.3759
1080,0.376
1080,0.3761
1080,0.3762
1080,0.3763
1080,0.3764
1080,0.3765
1080,0.3766
1080,0.3767
1080,0.3768
1080,0.3769
1080,0.377
1080,0.3771
1080,0.3772
1080,0.3773
1080,0.3774
1080,0.3775
1080,0.3776
1080,0.3777
1080,0.3778
1080,0.3779
1080,0.378
1080,0.3781
1080,0.3782
1080,0.3783
1080,0.3784
1080,0.3785
1080,0.3786
1080,0.3787
1080,0.3788
1080,0.3789
1080,0.379
1080,0.3791
1080,0.3792
1080,0.3793
1080,0.3794
1080,0.3795
1080,0.3796
1080,0.3797
1080,0.3798
1080,0.3799
1080,0.38
1080,0.3801
1080,0.3802
1080,0.3803
1080,0.3804
1080,0.3805
1080,0.3806
1080,0.3807
1080,0.3808
1080,0.3809
1080,0.381
1080,0.3811
1080,0.3812
1081,0.3813
1081,0.3814
1081,0.3815
1081,0.3816
1081,0.3817
1081,0.3818
1081,0.3819
1081,0.382
1081,0.3821
1081,0.3822
1081,0.3823
1081,0.3824
1081,0.3825
1081,0.3826
1081,0.3827
1081,0.3828
1081,0.3829
1081,0.383
1081,0.3831
1081,0.3832
1081,0.3833
1081,0.3834
1081,0.3835
1081,0.3836
1081,0.3837
1081,0.3838
1081,0.3839
1081,0.384
1081,0.3841
1081,0.3842
1081,0.3843
1081,0.3844
1081,0.3845
1081,0.3846
1081,0.3847
1081,0.3848
1081,0.3849
1081,0.385
1081,0.3851
1081,0.3852
1081,0.3853
1081,0.3854
1081,0.3855
1081,0.3856
1081,0.3857
1081,0.3858
1081,0.3859
1081,0.386
1081,0.3861
1081,0.3862
1081,0.3863
1081,0.3864
1082,0.3865
1082,0.3866
1082,0.3867
1082,0.3868
1082,0.3869
1082,0.387
1082,0.3871
1082,0.3872
1082,0.3873
1082,0.3874
1082,0.3875
1082,0.3876
1082,0.3877
1082,0.3878
1082,0.3879
1082,0.388
1082,0.3881
1082,0.3882
1082,0.3883
1082,0.3884
1082,0.3885
1082,0.3886
1082,0.3887
1082,0.3888
1082,0.3889
1082,0.389
1082,0.3891
1082,0.3892
1082,0.3893
1082,0.3894
1082,0.3895
1082,0.3896
1082,0.3897
1082,0.3898
1082,0.3899
1082,0.39
1082,0.3901
1082,0.3902
1082,0.3903
1082,0.3904
1082,0.3905
1082,0.3906
1082,0.3907
1082,0.3908
1082,0.3909
1082,0.391
1082,0.3911
1082,0.3912
1082,0.3913
1082,0.3914
1082,0.3915
1082,0.3916
1082,0.3917
1082,0.3918
1082,0.3919
1082,0.392
1082,0.3921
1082,0.3922
1082,0.3923
1082,0.3924
1082,0.3925
1082,0.3926
1082,0.3927
1082,0.3928
1082,0.3929
1083,0.393
1083,0.3931
1083,0.3932
1083,0.3933
1083,0.3934
1083,0.3935
1083,0.3936
1083,0.3937
1083,0.3938
1083,0.3939
1083,0.394
1083,0.3941
1083,0.3942
1083,0.3943
1083,0.3944
1083,0.3945
1083,0.3946
1083,0.3947
1083,0.3948
1083,0.3949
1083,0.395
1083,0.3951
1083,0.3952
1083,0.3953
1083,0.3954
1083,0.3955
1083,0.3956
1083,0.3957
1083,0.3958
1083,0.3959
1083,0.396
1083,0.3961
1083,0.3962
1083,0.3963
1083,0.3964
1083,0.3965
1083,0.3966
1083,0.3967
1083,0.3968
1083,0.3969
1083,0.397
1083,0.3971
1083,0.3972
1083,0.3973
1083,0.3974
1083,0.3975
1083,0.3976
1083,0.3977
1083,0.3978
1083,0.3979
1083,0.398
1083,0.3981
1083,0.3982
1083,0.3983
1083,0.3984
1083,0.3985
1083,0.3986
1083,0.3987
1083,0.3988
1084,0.3989
1084,0.399
1084,0.3991
1084,0.3992
1084,0.3993
1084,0.3994
1084,0.3995
1084,0.3996
1084,0.3997
1084,0.3998
1084,0.3999
1084,0.4
1084,0.4001
1084,0.4002
1084,0.4003
1084,0.4004
1084,0.4005
1084,0.4006
1084,0.4007
1084,0.4008
1084,0.4009
1084,0.401
1084,0.4011
1084,0.4012
1084,0.4013
1084,0.4014
1084,0.4015
1084,0.4016
1084,0.4017
1084,0.4018
1084,0.4019
1084,0.402
1084,0.4021
1084,0.4022
1084,0.4023
1084,0.4024
1084,0.4025
1084,0.4026
1084,0.4027
1084,0.4028
1084,0.4029
1084,0.403
1084,0.4031
1084,0.4032
1084,0.4033
1084,0.4034
1084,0.4035
1084,0.4036
1084,0.4037
1084,0.4038
1084,0.4039
1084,0.404
1084,0.4041
1084,0.4042
1084,0.4043
1084,0.4044
1084,0.4045
1084,0.4046
1084,0.4047
1084,0.4048
1084,0.4049
1084,0.405
1084,0.4051
1084,0.4052
1085,0.4053
1085,0.4054
1085,0.4055
1085,0.4056
1085,0.4057
1085,0.4058
1085,0.4059
1085,0.406
1085,0.4061
1085,0.4062
1085,0.4063
1085,0.4064
1085,0.4065
1085,0.4066
1085,0.4067
1085,0.4068
1085,0.4069
1085,0.407
1085,0.4071
1085,0.4072
1085,0.4073
1085,0.4074
1085,0.4075
1085,0.4076
1085,0.4077
1085,0.4078
1085,0.4079
1085,0.408
1085,0.4081
1085,0.4082
1085,0.4083
1085,0.4084
1085,0.4085
1085,0.4086
1085,0.4087
1085,0.4088
1085,0.4089
1085,0.409
1085,0.4091
1085,0.4092
1085,0.4093
1085,0.4094
1085,0.4095
1085,0.4096
1085,0.4097
1085,0.4098
1085,0.4099
1085,0.41
1085,0.4101
1085,0.4102
1085,0.4103
1085,0.4104
1085,0.4105
1085,0.4106
1085,0.4107
1085,0.4108
1085,0.4109
1085,0.411
1085,0.4111
1085,0.4112
1085,0.4113
1085,0.4114
1085,0.4115
1085,0.4116
1085,0.4117
1085,0.4118
1085,0.4119
1085,0.412
1086,0.4121
1086,0.4122
1086,0.4123
1086,0.4124
1086,0.4125
1086,0.4126
1086,0.4127
1086,0.4128
1086,0.4129
1086,0.413
1086,0.4131
1086,0.4132
1086,0.4133
1086,0.4134
1086,0.4135
1086,0.4136
1086,0.4137
1086,0.4138
1086,0.4139
1086,0.414
1086,0.4141
1086,0.4142
1086,0.4143
1086,0.4144
1086,0.4145
1086,0.4146
1086,0.4147
1086,0.4148
1086,0.4149
1086,0.415
1086,0.4151
1086,0.4152
1086,0.4153
1086,0.4154
1086,0.4155
1086,0.4156
1086,0.4157
1086,0.4158
1086,0.4159
1086,0.416
1086,0.4161
1086,0.4162
1086,0.4163
1086,0.4164
1086,0.4165
1086,0.4166
1086,0.4167
1086,0.4168
1086,0.4169
1086,0.417
1086,0.4171
1086,0.4172
1086,0.4173
1086,0.4174
1086,0.4175
1086,0.4176
1086,0.4177
1086,0.4178
1086,0.4179
1086,0.418
1086,0.4181
1086,0.4182
1086,0.4183
1086,0.4184
1086,0.4185
1086,0.4186
1086,0.4187
1087,0.4188
1087,0.4189
1087,0.419
1087,0.4191
1087,0.4192
1087,0.4193
1087,0.4194
1087,0.4195
1087,0.4196
1087,0.4197
1087,0.4198
1087,0.4199
1087,0.42
1087,0.4201
1087,0.4202
1087,0.4203
1087,0.4204
1087,0.4205
1087,0.4206
1087,0.4207
1087,0.4208
1087,0.4209
1087,0.421
1087,0.4211
1087,0.4212
1087,0.4213
1087,0.4214
1087,0.4215
1087,0.4216
1087,0.4217
1087,0.4218
1087,0.4219
1087,0.422
1087,0.4221
1087,0.4222
1087,0.4223
1087,0.4224
1087,0.4225
1087,0.4226
1087,0.4227
1087,0.4228
1087,0.4229
1087,0.423
1087,0.4231
1087,0.4232
1087,0.4233
1087,0.4234
1087,0.4235
1087,0.4236
1087,0.4237
1087,0.4238
1087,0.4239
1087,0.424
1087,0.4241
1087,0.4242
1087,0.4243
1087,0.4244
1087,0.4245
1087,0.4246
1087,0.4247
1087,0.4248
1087,0.4249
1087,0.425
1087,0.4251
1087,0.4252
1087,0.4253
1087,0.4254
1087,0.4255
1087,0.4256
1087,0.4257
1087,0.4258
1087,0.4259
1088,0.426
1088,0.4261
1088,0.4262
1088,0.4263
1088,0.4264
1088,0.4265
1088,0.4266
1088,0.4267
1088,0.4268
1088,0.4269
1088,0.427
1088,0.4271
1088,0.4272
1088,0.4273
1088,0.4274
1088,0.4275
1088,0.4276
1088,0.4277
1088,0.4278
1088,0.4279
1088,0.428
1088,0.4281
1088,0.4282
1088,0.4283
1088,0.4284
1088,0.4285
1088,0.4286
1088,0.4287
1088,0.4288
1088,0.4289
1088,0.429
1088,0.4291
1088,0.4292
1088,0.4293
1088,0.4294
1088,0.4295
1088,0.4296
1088,0.4297
1088,0.4298
1088,0.4299
1088,0.43
1088,0.4301
1088,0.4302
1088,0.4303
1088,0.4304
1088,0.4305
1088,0.4306
1088,0.4307
1088,0.4308
1088,0.4309
1088,0.431
1088,0.4311
1088,0.4312
1088,0.4313
1088,0.4314
1088,0.4315
1088,0.4316
1088,0.4317
1089,0.4318
1089,0.4319
1089,0.432
1089,0.4321
1089,0.4322
1089,0.4323
1089,0.4324
1089,0.4325
1089,0.4326
1089,0.4327
1089,0.4328
1089,0.4329
1089,0.433
1089,0.4331
1089,0.4332
1089,0.4333
1089,0.4334
1089,0.4335
1089,0.4336
1089,0.4337
1089,0.4338
1089,0.4339
1089,0.434
1089,0.4341
1089,0.4342
1089,0.4343
1089,0.4344
1089,0.4345
1089,0.4346
1089,0.4347
1089,0.4348
1089,0.4349
1089,0.435
1089,0.4351
1089,0.4352
1089,0.4353
1089,0.4354
1089,0.4355
1089,0.4356
1089,0.4357
1089,0.4358
1089,0.4359
1089,0.436
1089,0.4361
1089,0.4362
1089,0.4363
1089,0.4364
1089,0.4365
1089,0.4366
1089,0.4367
1089,0.4368
1089,0.4369
1089,0.437
1089,0.4371
1089,0.4372
1089,0.4373
1089,0.4374
1089,0.4375
1089,0.4376
1089,0.4377
1089,0.4378
1089,0.4379
1089,0.438
1089,0.4381
1089,0.4382
1089,0.4383
1089,0.4384
1089,0.4385
1089,0.4386
1089,0.4387
1089,0.4388
1089,0.4389
1089,0.439
1089,0.4391
1089,0.4392
1089,0.4393
1089,0.4394
1089,0.4395
1089,0.4396
1089,0.4397
1090,0.4398
1090,0.4399
1090,0.44
1090,0.4401
1090,0.4402
1090,0.4403
1090,0.4404
1090,0.4405
1090,0.4406
1090,0.4407
1090,0.4408
1090,0.4409
1090,0.441
1090,0.4411
1090,0.4412
1090,0.4413
1090,0.4414
1090,0.4415
1090,0.4416
1090,0.4417
1090,0.4418
1090,0.4419
1090,0.442
1090,0.4421
1090,0.4422
1090,0.4423
1090,0.4424
1090,0.4425
1090,0.4426
1090,0.4427
1090,0.4428
1090,0.4429
1090,0.443
1090,0.4431
1090,0.4432
1090,0.4433
1090,0.4434
1090,0.4435
1090,0.4436
1090,0.4437
1090,0.4438
1090,0.4439
1090,0.444
1090,0.4441
1090,0.4442
1090,0.4443
1090,0.4444
1090,0.4445
1090,0.4446
1090,0.4447
1090,0.4448
1090,0.4449
1090,0.445
1090,0.4451
1090,0.4452
1091,0.4453
1091,0.4454
1091,0.4455
1091,0.4456
1091,0.4457
1091,0.4458
1091,0.4459
1091,0.446
1091,0.4461
1091,0.4462
1091,0.4463
1091,0.4464
1091,0.4465
1091,0.4466
1091,0.4467
1091,0.4468
1091,0.4469
1091,0.447
1091,0.4471
1091,0.4472
1091,0.4473
1091,0.4474
1091,0.4475
1091,0.4476
1091,0.4477
1091,0.4478
1091,0.4479
1091,0.448
1091,0.4481
1091,0.4482
1091,0.4483
1091,0.4484
1091,0.4485
1091,0.4486
1091,0.4487
1091,0.4488
1091,0.4489
1091,0.449
1091,0.4491
1091,0.4492
1091,0.4493
1091,0.4494
1091,0.4495
1091,0.4496
1091,0.4497
1091,0.4498
1091,0.4499
1091,0.45
1091,0.4501
1091,0.4502
1091,0.4503
1091,0.4504
1091,0.4505
1091,0.4506
1091,0.4507
1091,0.4508
1091,0.4509
1091,0.451
1091,0.4511
1091,0.4512
1091,0.4513
1091,0.4514
1091,0.4515
1091,0.4516
1091,0.4517
1091,0.4518
1091,0.4519
1091,0.452
1091,0.4521
1091,0.4522
1091,0.4523
1091,0.4524
1091,0.4525
1091,0.4526
1091,0.4527
1091,0.4528
1091,0.4529
1091,0.453
1091,0.4531
1091,0.4532
1092,0.4533
1092,0.4534
1092,0.4535
1092,0.4536
1092,0.4537
1092,0.4538
1092,0.4539
1092,0.454
1092,0.4541
1092,0.4542
1092,0.4543
1092,0.4544
1092,0.4545
1092,0.4546
1092,0.4547
1092,0.4548
1092,0.4549
1092,0.455
1092,0.4551
1092,0.4552
1092,0.4553
1092,0.4554
1092,0.4555
1092,0.4556
1092,0.4557
1092,0.4558
1092,0.4559
1092,0.456
1092,0.4561
1092,0.4562
1092,0.4563
1092,0.4564
1092,0.4565
1092,0.4566
1092,0.4567
1092,0.4568
1092,0.4569
1092,0.457
1092,0.4571
1092,0.4572
1092,0.4573
1092,0.4574
1092,0.4575
1092,0.4576
1092,0.4577
1092,0.4578
1092,0.4579
1092,0.458
1092,0.4581
1092,0.4582
1092,0.4583
1092,0.4584
1092,0.4585
1092,0.4586
1092,0.4587
1093,0.4588
1093,0.4589
1093,0.459
1093,0.4591
1093,0.4592
1093,0.4593
1093,0.4594
1093,0.4595
1093,0.4596
1093,0.4597
1093,0.4598
1093,0.4599
1093,0.46
1093,0.4601
1093,0.4602
1093,0.4603
1093,0.4604
1093,0.4605
1093,0.4606
1093,0.4607
1093,0.4608
1093,0.4609
1093,0.461
1093,0.4611
1093,0.4612
1093,0.4613
1093,0.4614
1093,0.4615
1093,0.4616
1093,0.4617
1093,0.4618
1093,0.4619
1093,0.462
1093,0.4621
1093,0.4622
1093,0.4623
1093,0.4624
1093,0.4625
1093,0.4626
1093,0.4627
1093,0.4628
1093,0.4629
1093,0.463
1093,0.4631
1093,0.4632
1093,0.4633
1093,0.4634
1093,0.4635
1093,0.4636
1093,0.4637
1093,0.4638
1093,0.4639
1093,0.464
1093,0.4641
1093,0.4642
1093,0.4643
1094,0.4644
1094,0.4645
1094,0.4646
1094,0.4647
1094,0.4648
1094,0.4649
1094,0.465
1094,0.4651
1094,0.4652
1094,0.4653
1094,0.4654
1094,0.4655
1094,0.4656
1094,0.4657
1094,0.4658
1094,0.4659
1094,0.466
1094,0.4661
1094,0.4662
1094,0.4663
1094,0.4664
1094,0.4665
1094,0.4666
1094,0.4667
1094,0.4668
1094,0.4669
1094,0.467
1094,0.4671
1094,0.4672
1094,0.4673
1094,0.4674
1094,0.4675
1094,0.4676
1094,0.4677
1094,0.4678
1094,0.4679
1094,0.468
1094,0.4681
1094,0.4682
1094,0.4683
1094,0.4684
1094,0.4685
1094,0.4686
1094,0.4687
1094,0.4688
1094,0.4689
1094,0.469
1094,0.4691
1094,0.4692
1094,0.4693
1094,0.4694
1094,0.4695
1094,0.4696
1094,0.4697
1094,0.4698
1094,0.4699
1094,0.47
1094,0.4701
1094,0.4702
1094,0.4703
1094,0.4704
1094,0.4705
1094,0.4706
1094,0.4707
1094,0.4708
1094,0.4709
1095,0.471
1095,0.4711
1095,0.4712
1095,0.4713
1095,0.4714
1095,0.4715
1095,0.4716
1095,0.4717
1095,0.4718
1095,0.4719
1095,0.472
1095,0.4721
1095,0.4722
1095,0.4723
1095,0.4724
1095,0.4725
1095,0.4726
1095,0.4727
1095,0.4728
1095,0.4729
1095,0.473
1095,0.4731
1095,0.4732
1095,0.4733
1095,0.4734
1095,0.4735
1095,0.4736
1095,0.4737
1095,0.4738
1095,0.4739
1095,0.474
1095,0.4741
1095,0.4742
1095,0.4743
1095,0.4744
1095,0.4745
1095,0.4746
1095,0.4747
1095,0.4748
1095,0.4749
1095,0.475
1095,0.4751
1095,0.4752
1095,0.4753
1095,0.4754
1095,0.4755
1095,0.4756
1095,0.4757
1095,0.4758
1095,0.4759
1095,0.476
1095,0.4761
1095,0.4762
1095,0.4763
1095,0.4764
1095,0.4765
1095,0.4766
1095,0.4767
1095,0.4768
1095,0.4769
1095,0.477
1095,0.4771
1095,0.4772
1095,0.4773
1095,0.4774
1095,0.4775
1095,0.4776
1095,0.4777
1095,0.4778
1095,0.4779
1095,0.478
1095,0.4781
1096,0.4782
1096,0.4783
1096,0.4784
1096,0.4785
1096,0.4786
1096,0.4787
1096,0.4788
1096,0.4789
1096,0.479
1096,0.4791
1096,0.4792
1096,0.4793
1096,0.4794
1096,0.4795
1096,0.4796
1096,0.4797
1096,0.4798
1096,0.4799
1096,0.48
1096,0.4801
1096,0.4802
1096,0.4803
1096,0.4804
1096,0.4805
1096,0.4806
1096,0.4807
1096,0.4808
1096,0.4809
1096,0.481
1096,0.4811
1096,0.4812
1096,0.4813
1096,0.4814
1096,0.4815
1096,0.4816
1096,0.4817
1096,0.4818
1096,0.4819
1096,0.482
1096,0.4821
1096,0.4822
1096,0.4823
1096,0.4824
1096,0.4825
1096,0.4826
1096,0.4827
1096,0.4828
1096,0.4829
1096,0.483
1096,0.4831
1096,0.4832
1096,0.4833
1096,0.4834
1096,0.4835
1096,0.4836
1096,0.4837
1096,0.4838
1096,0.4839
1096,0.484
1096,0.4841
1096,0.4842
1096,0.4843
1096,0.4844
1096,0.4845
1096,0.4846
1097,0.4847
1097,0.4848
1097,0.4849
1097,0.485
1097,0.4851
1097,0.4852
1097,0.4853
1097,0.4854
1097,0.4855
1097,0.4856
1097,0.4857
1097,0.4858
1097,0.4859
1097,0.486
1097,0.4861
1097,0.4862
1097,0.4863
1097,0.4864
1097,0.4865
1097,0.4866
1097,0.4867
1097,0.4868
1097,0.4869
1097,0.487
1097,0.4871
1097,0.4872
1097,0.4873
1097,0.4874
1097,0.4875
1097,0.4876
1097,0.4877
1097,0.4878
1097,0.4879
1097,0.488
1097,0.4881
1097,0.4882
1097,0.4883
1097,0.4884
1097,0.4885
1097,0.4886
1097,0.4887
1097,0.4888
1097,0.4889
1097,0.489
1097,0.4891
1097,0.4892
1097,0.4893
1097,0.4894
1097,0.4895
1097,0.4896
1097,0.4897
1097,0.4898
1097,0.4899
1097,0.49
1097,0.4901
1097,0.4902
1097,0.4903
1097,0.4904
1097,0.4905
1097,0.4906
1097,0.4907
1097,0.4908
1097,0.4909
1097,0.491
1097,0.4911
1098,0.4912
1098,0.4913
1098,0.4914
1098,0.4915
1098,0.4916
1098,0.4917
1098,0.4918
1098,0.4919
1098,0.492
1098,0.4921
1098,0.4922
1098,0.4923
1098,0.4924
1098,0.4925
1098,0.4926
1098,0.4927
1098,0.4928
1098,0.4929
1098,0.493
1098,0.4931
1098,0.4932
1098,0.4933
1098,0.4934
1098,0.4935
1098,0.4936
1098,0.4937
1098,0.4938
1098,0.4939
1098,0.494
1098,0.4941
1098,0.4942
1098,0.4943
1098,0.4944
1098,0.4945
1098,0.4946
1098,0.4947
1098,0.4948
1098,0.4949
1098,0.495
1098,0.4951
1098,0.4952
1098,0.4953
1098,0.4954
1098,0.4955
1098,0.4956
1098,0.4957
1098,0.4958
1098,0.4959
1098,0.496
1098,0.4961
1098,0.4962
1098,0.4963
1098,0.4964
1098,0.4965
1098,0.4966
1098,0.4967
1098,0.4968
1098,0.4969
1098,0.497
1098,0.4971
1099,0.4972
1099,0.4973
1099,0.4974
1099,0.4975
1099,0.4976
1099,0.4977
1099,0.4978
1099,0.4979
1099,0.498
1099,0.4981
1099,0.4982
1099,0.4983
1099,0.4984
1099,0.4985
1099,0.4986
1099,0.4987
1099,0.4988
1099,0.4989
1099,0.499
1099,0.4991
1099,0.4992
1099,0.4993
1099,0.4994
1099,0.4995
1099,0.4996
1099,0.4997
1099,0.4998
1099,0.4999
1099,0.5
1099,0.5001
1099,0.5002
1099,0.5003
1099,0.5004
1099,0.5005
1099,0.5006
1099,0.5007
1099,0.5008
1099,0.5009
1099,0.501
1099,0.5011
1099,0.5012
1099,0.5013
1099,0.5014
1099,0.5015
1099,0.5016
1099,0.5017
1099,0.5018
1099,0.5019
1099,0.502
1099,0.5021
1099,0.5022
1099,0.5023
1099,0.5024
1099,0.5025
1099,0.5026
1099,0.5027
1099,0.5028
1099,0.5029
1099,0.503
1099,0.5031
1099,0.5032
1099,0.5033
1099,0.5034
1099,0.5035
1099,0.5036
1099,0.5037
1099,0.5038
1099,0.5039
1099,0.504
1099,0.5041
1099,0.5042
1099,0.5043
1099,0.5044
1099,0.5045
1099,0.5046
1100,0.5047
1100,0.5048
1100,0.5049
1100,0.505
1100,0.5051
1100,0.5052
1100,0.5053
1100,0.5054
1100,0.5055
1100,0.5056
1100,0.5057
1100,0.5058
1100,0.5059
1100,0.506
1100,0.5061
1100,0.5062
1100,0.5063
1100,0.5064
1100,0.5065
1100,0.5066
1100,0.5067
1100,0.5068
1100,0.5069
1100,0.507
1100,0.5071
1100,0.5072
1100,0.5073
1100,0.5074
1100,0.5075
1100,0.5076
1100,0.5077
1100,0.5078
1100,0.5079
1100,0.508
1100,0.5081
1100,0.5082
1100,0.5083
1100,0.5084
1100,0.5085
1100,0.5086
1100,0.5087
1100,0.5088
1100,0.5089
1100,0.509
1100,0.5091
1100,0.5092
1100,0.5093
1100,0.5094
1100,0.5095
1100,0.5096
1100,0.5097
1100,0.5098
1100,0.5099
1100,0.51
1100,0.5101
1100,0.5102
1100,0.5103
1100,0.5104
1100,0.5105
1100,0.5106
1100,0.5107
1100,0.5108
1100,0.5109
1100,0.511
1100,0.5111
1100,0.5112
1100,0.5113
1100,0.5114
1100,0.5115
1100,0.5116
1100,0.5117
1100,0.5118
1101,0.5119
1101,0.512
1101,0.5121
1101,0.5122
1101,0.5123
1101,0.5124
1101,0.5125
1101,0.5126
1101,0.5127
1101,0.5128
1101,0.5129
1101,0.513
1101,0.5131
1101,0.5132
1101,0.5133
1101,0.5134
1101,0.5135
1101,0.5136
1101,0.5137
1101,0.5138
1101,0.5139
1101,0.514
1101,0.5141
1101,0.5142
1101,0.5143
1101,0.5144
1101,0.5145
1101,0.5146
1101,0.5147
1101,0.5148
1101,0.5149
1101,0.515
1101,0.5151
1101,0.5152
1101,0.5153
1101,0.5154
1101,0.5155
1101,0.5156
1101,0.5157
1101,0.5158
1101,0.5159
1101,0.516
1101,0.5161
1101,0.5162
1101,0.5163
1101,0.5164
1101,0.5165
1101,0.5166
1101,0.5167
1101,0.5168
1101,0.5169
1101,0.517
1101,0.5171
1101,0.5172
1101,0.5173
1101,0.5174
1101,0.5175
1101,0.5176
1101,0.5177
1101,0.5178
1101,0.5179
1101,0.518
1101,0.5181
1101,0.5182
1101,0.5183
1101,0.5184
1101,0.5185
1101,0.5186
1101,0.5187
1101,0.5188
1101,0.5189
1101,0.519
1101,0.5191
1101,0.5192
1101,0.5193
1101,0.5194
1101,0.5195
1102,0.5196
1102,0.5197
1102,0.5198
1102,0.5199
1102,0.52
1102,0.5201
1102,0.5202
1102,0.5203
1102,0.5204
1102,0.5205
1102,0.5206
1102,0.5207
1102,0.5208
1102,0.5209
1102,0.521
1102,0.5211
1102,0.5212
1102,0.5213
1102,0.5214
1102,0.5215
1102,0.5216
1102,0.5217
1102,0.5218
1102,0.5219
1102,0.522
1102,0.5221
1102,0.5222
1102,0.5223
1102,0.5224
1102,0.5225
1102,0.5226
1102,0.5227
1102,0.5228
1102,0.5229
1102,0.523
1102,0.5231
1102,0.5232
1102,0.5233
1102,0.5234
1102,0.5235
1102,0.5236
1102,0.5237
1102,0.5238
1102,0.5239
1102,0.524
1102,0.5241
1102,0.5242
1102,0.5243
1102,0.5244
1102,0.5245
1102,0.5246
1102,0.5247
1102,0.5248
1102,0.5249
1103,0.525
1103,0.5251
1103,0.5252
1103,0.5253
1103,0.5254
1103,0.5255
1103,0.5256
1103,0.5257
1103,0.5258
1103,0.5259
1103,0.526
1103,0.5261
1103,0.5262
1103,0.5263
1103,0.5264
1103,0.5265
1103,0.5266
1103,0.5267
1103,0.5268
1103,0.5269
1103,0.527
1103,0.5271
1103,0.5272
1103,0.5273
1103,0.5274
1103,0.5275
1103,0.5276
1103,0.5277
1103,0.5278
1103,0.5279
1103,0.528
1103,0.5281
1103,0.5282
1103,0.5283
1103,0.5284
1103,0.5285
1103,0.5286
1103,0.5287
1103,0.5288
1103,0.5289
1103,0.529
1103,0.5291
1103,0.5292
1103,0.5293
1103,0.5294
1103,0.5295
1103,0.5296
1103,0.5297
1103,0.5298
1103,0.5299
1103,0.53
1103,0.5301
1103,0.5302
1103,0.5303
1103,0.5304
1103,0.5305
1103,0.5306
1103,0.5307
1103,0.5308
1104,0.5309
1104,0.531
1104,0.5311
1104,0.5312
1104,0.5313
1104,0.5314
1104,0.5315
1104,0.5316
1104,0.5317
1104,0.5318
1104,0.5319
1104,0.532
1104,0.5321
1104,0.5322
1104,0.5323
1104,0.5324
1104,0.5325
1104,0.5326
1104,0.5327
1104,0.5328
1104,0.5329
1104,0.533
1104,0.5331
1104,0.5332
1104,0.5333
1104,0.5334
1104,0.5335
1104,0.5336
1104,0.5337
1104,0.5338
1104,0.5339
1104,0.534
1104,0.5341
1104,0.5342
1104,0.5343
1104,0.5344
1104,0.5345
1104,0.5346
1104,0.5347
1104,0.5348
1104,0.5349
1104,0.535
1104,0.5351
1104,0.5352
1104,0.5353
1104,0.5354
1104,0.5355
1104,0.5356
1104,0.5357
1104,0.5358
1104,0.5359
